well_name,hor_names,X,Y,Z,dZ,dZ_v0k,Delta-Z
BRTZ-01,CK,607051.75,5744927.0,1195.04455566406,502.932006835937,505.135833740234,2.2038269042969887
BRTZ-01,ZE,607368.25,5744959.0,3020.52001953125,13.39599609375,13.3906517028808,-0.005344390869199245
BRT-01,N,604160.8125,5745103.0,503.399505615234,457.352020263671,422.192596435546,-35.159423828125
BRT-01,CK,603415.1875,5745173.5,1189.62878417968,505.010009765625,505.574768066406,0.5647583007810226
BRT-01,ZE,601659.125,5745657.5,2747.6572265625,2.826904296875,2.83147144317626,0.004567146301260205
BRW-01,N,767788.0,5912307.0,396.5,372.986389160156,355.180694580078,-17.80569458007801
BRW-01,CK,768128.4375,5912053.5,1309.83715820312,1100.24291992187,1050.26232910156,-49.98059082031
BRW-01-S1,N,767788.0,5912307.0,396.5,366.436401367187,348.769470214843,-17.666931152343977
BRW-01-S1,CK,768128.4375,5912053.5,1309.83715820312,1100.24291992187,1048.1015625,-52.14135742187
BRW-01-S2,N,767788.0,5912307.0,396.5,366.436401367187,348.769470214843,-17.666931152343977
BRW-01-S2,CK,768128.4375,5912053.5,1309.83715820312,1100.24291992187,1048.1015625,-52.14135742187
BRW-02,N,767796.9375,5912308.5,387.976013183593,495.330810546875,482.306976318359,-13.023834228516023
BRW-02,CK,767793.875,5912308.0,1306.45031738281,1060.39697265625,1009.9111328125,-50.48583984375
BRW-02,ZE,767609.875,5912280.5,2632.87377929687,528.84619140625,513.54541015625,-15.30078125
BTA-01,CK,773941.625,5897608.0,1192.314453125,730.071716308593,677.684997558593,-52.38671875
BTA-01,ZE,774024.75,5896963.0,3123.54760742187,84.986083984375,79.4584503173828,-5.527633666992202
BTL-01,N,591401.1875,5747448.0,560.237182617187,1083.21203613281,1062.68676757812,-20.52526855469
BTL-01,CK,591839.3125,5747596.0,1469.73559570312,762.802001953125,775.393676757812,12.591674804687045
BTL-01,ZE,593432.1875,5747782.5,2887.51928710937,19.323974609375,19.3958415985107,0.07186698913569955
BUI-01,N,758802.375,5871502.0,323.996032714843,630.833984375,634.116943359375,3.282958984375
BUI-01,CK,758802.875,5871501.5,1252.98876953125,1209.65698242187,1175.51098632812,-34.14599609375
BUM-01,ZE,659335.8125,5753208.5,1995.36437988281,137.93798828125,133.706069946289,-4.231918334960994
BUR-01,N,686457.9375,5926918.5,630.950317382812,1152.19860839843,1199.6669921875,47.46838378907
BUR-01,CK,686475.375,5926912.0,1701.25842285156,878.796997070312,838.80517578125,-39.991821289062045
BUR-01,ZE,686512.5,5926960.0,3176.16577148437,425.862060546875,410.538452148437,-15.323608398438012
BWD-01,N,668066.875,5881131.5,613.49658203125,814.745788574218,775.59814453125,-39.147644042967954
BWD-01,CK,668071.5,5881132.0,1464.97375488281,475.983032226562,455.744354248046,-20.238677978515966
BWD-01,ZE,668075.25,5881127.5,2243.44482421875,466.886108398437,456.741638183593,-10.144470214843977
CAP-01,N,608386.6875,5757883.5,214.998397827148,426.221008300781,428.601196289062,2.380187988280966
CAP-01,CK,608390.125,5757885.0,490.489990234375,120.997985839843,121.390823364257,0.39283752441400566
CAP-01,ZE,607625.1875,5757340.5,3390.27172851562,27.9599609375,28.0600185394287,0.10005760192870028
CLDV-01-S1,N,742554.0,5834153.5,327.5,636.257995605468,627.842895507812,-8.415100097655909
CLDV-01-S1,CK,742522.6875,5834147.5,1328.32543945312,1315.21411132812,1274.14038085937,-41.07373046875
CLDV-01-S1,ZE,741835.625,5834074.5,2454.18676757812,468.81103515625,451.089324951171,-17.721710205078978
CLD-01,N,744889.375,5832635.5,325.747955322265,632.755981445312,634.070983886718,1.315002441405909
CLD-01,CK,745056.375,5832428.0,1299.85803222656,1331.09301757812,1292.08325195312,-39.009765625
CLD-01,ZE,745228.1875,5832230.0,2458.41357421875,413.533935546875,402.149810791015,-11.38412475586
COC-01,N,625599.0,5889825.0,631.369995117187,1037.99914550781,993.179748535156,-44.819396972653976
COC-01,CK,625599.0,5889825.0,1657.11999511718,778.5,763.221435546875,-15.278564453125
COC-01,ZE,625599.0,5889825.0,2375.3701171875,53.0,52.0328559875488,-0.9671440124512003
COV-07,CK,756096.3125,5841113.0,574.352233886718,438.805999755859,412.336669921875,-26.469329833983977
COV-07,ZE,756093.8125,5841054.0,2594.74682617187,386.362060546875,380.923034667968,-5.439025878906989
COV-07-S3,N,756080.8125,5841118.0,177.489501953125,337.795989990234,336.257446289062,-1.5385437011719887
COV-07-S3,CK,756096.3125,5841113.0,574.352233886718,438.805999755859,415.638061523437,-23.16793823242199
COV-07-S3,ZE,755845.5,5840816.5,2566.28930664062,334.578857421875,314.747467041015,-19.83139038086
COV-08-S1,CK,757005.875,5841954.0,681.991394042968,336.909637451171,321.776123046875,-15.133514404296022
COV-09,N,757017.375,5841949.5,249.998992919921,483.157012939453,482.130798339843,-1.0262145996100003
COV-09,CK,757016.9375,5841948.5,681.963134765625,358.218841552734,341.7646484375,-16.454193115233977
COV-09,ZE,757173.9375,5841901.0,2687.10595703125,743.416015625,710.421691894531,-32.99432373046898
COV-10,CK,744054.4375,5838332.0,812.470520019531,624.81201171875,590.267028808593,-34.544982910157046
COV-10,ZE,743844.1875,5838576.5,2553.77465820312,434.0400390625,416.797943115234,-17.242095947266023
COV-10-S1,CK,744054.4375,5838332.0,812.470520019531,624.81201171875,590.263122558593,-34.548889160157046
COV-10-S1,ZE,743519.8125,5838766.5,2538.98461914062,489.180908203125,474.671264648437,-14.509643554688012
COV-13,CK,749237.0625,5840831.0,534.996643066406,465.873016357421,426.43423461914,-39.43878173828102
COV-13,ZE,750282.9375,5839101.0,2467.9921875,598.74609375,575.973022460937,-22.773071289062955
COV-14,N,746875.125,5839790.5,184.829116821289,305.408416748046,296.830627441406,-8.57778930664
COV-14,CK,746878.625,5839619.0,599.234985351562,457.526000976562,429.954711914062,-27.5712890625
COV-14,ZE,746712.9375,5837686.0,2399.73413085937,580.364990234375,555.21484375,-25.150146484375
COV-15,N,744028.0,5838342.5,254.996002197265,489.385009765625,492.621856689453,3.2368469238280113
COV-15,CK,743857.625,5838256.5,823.287902832031,501.089050292968,452.954650878906,-48.13439941406199
COV-16,CK,743817.8125,5838241.5,799.956420898437,333.762786865234,286.809387207031,-46.953399658202954
COV-16,ZE,741982.6875,5837713.0,2421.2470703125,807.98095703125,786.46533203125,-21.515625
COV-17-S1,CK,744457.9375,5840639.0,703.47900390625,397.924621582031,360.455993652343,-37.46862792968801
COV-17-S1,ZE,744529.625,5840566.0,2513.26245117187,557.515869140625,538.333801269531,-19.182067871093977
COV-18,CK,744493.25,5840571.0,704.743347167968,411.260375976562,376.180297851562,-35.080078125
COV-18,ZE,743953.0625,5838700.0,2557.59814453125,395.199951171875,378.795867919921,-16.404083251953978
COV-19,CK,755197.1875,5841774.5,625.99462890625,346.24560546875,319.31640625,-26.92919921875
COV-19,ZE,753579.875,5841003.5,2549.25537109375,505.0478515625,476.574890136718,-28.47296142578199
COV-20,CK,747313.6875,5837090.0,935.434143066406,743.798095703125,673.895935058593,-69.90216064453205
COV-20,ZE,746575.625,5837104.0,2608.2001953125,578.323974609375,557.711059570312,-20.612915039062955
COV-21-S1,CK,750112.125,5837449.5,922.668029785156,718.023986816406,636.262145996093,-81.76184082031307
COV-21-S1,ZE,751827.625,5836363.5,2589.97338867187,585.986083984375,556.493041992187,-29.493041992187955
COV-23,CK,744013.0,5838309.5,810.963928222656,583.73486328125,545.437805175781,-38.29705810546898
COV-23,ZE,744350.875,5839164.5,2530.5419921875,291.2080078125,272.985137939453,-18.22286987304699
COV-24,CK,749812.625,5840822.0,544.216979980468,161.832214355468,155.308502197265,-6.523712158203011
COV-24,ZE,749767.375,5840925.0,2470.8076171875,808.492919921875,781.8662109375,-26.626708984375
COV-25,CK,749871.9375,5837628.5,859.002807617187,706.647766113281,654.789306640625,-51.85845947265602
COV-25,ZE,748535.5625,5839162.5,2574.61401367187,470.98779296875,449.08642578125,-21.9013671875
COV-26-S2,CK,749857.0625,5840786.0,548.064758300781,168.654861450195,161.60838317871,-7.046478271485
COV-26-S2,ZE,751280.0625,5839138.5,2482.77661132812,665.0,643.261352539062,-21.738647460937955
COV-27,CK,755167.3125,5841746.0,623.726013183593,250.39695739746,233.892623901367,-16.50433349609301
COV-27,ZE,755837.4375,5840199.5,2573.94873046875,376.73095703125,352.865997314453,-23.86495971679699
COV-28,CK,750268.1875,5837648.0,871.039001464843,629.099487304687,557.390197753906,-71.70928955078102
COV-28,ZE,752657.3125,5839156.0,2529.7470703125,551.547119140625,524.639831542968,-26.907287597657046
COV-29,N,743997.5,5838330.0,252.488998413085,487.386993408203,490.579559326171,3.192565917968011
COV-29,CK,743974.8125,5838337.5,814.637084960937,483.879028320312,436.894561767578,-46.98446655273398
COV-29,ZE,742626.875,5839251.0,2400.34448242187,854.547119140625,859.558959960937,5.011840820312045
COV-30-S3,CK,744393.625,5840750.0,741.172180175781,378.499877929687,343.858947753906,-34.640930175780966
COV-30-S3,ZE,744352.9375,5843078.5,2425.72338867187,319.85595703125,301.0732421875,-18.78271484375
COV-31,N,746625.6875,5842123.5,206.989715576171,339.479522705078,331.046478271484,-8.433044433594034
COV-31,CK,746623.25,5842125.5,658.481994628906,488.981018066406,454.525085449218,-34.45593261718801
COV-31,ZE,746637.6875,5841990.5,2227.98193359375,589.374877929687,566.521179199218,-22.85369873046909
COV-32-S1,N,744472.625,5840578.5,235.493576049804,144.022399902343,136.131881713867,-7.8905181884760225
COV-32-S1,CK,744537.0,5840527.5,697.085876464843,444.75601196289,413.683471679687,-31.07254028320301
COV-32-S1,ZE,746206.6875,5839228.0,2379.48413085937,681.802978515625,664.169006347656,-17.633972167968977
COV-33-S1,CK,751012.625,5842373.0,611.983093261718,509.957000732421,470.306976318359,-39.650024414062045
COV-33-S1,ZE,750760.3125,5842353.5,2366.81640625,863.373046875,830.896362304687,-32.476684570312955
COV-34,CK,747373.625,5837200.0,912.949768066406,509.715545654296,431.9892578125,-77.72628784179602
COV-34,ZE,747632.0625,5837891.0,2518.19970703125,360.6640625,345.866302490234,-14.797760009766023
COV-37,ZE,746810.5625,5841272.0,2283.18530273437,760.890869140625,737.573669433593,-23.317199707032046
COV-45,N,743936.8125,5838280.0,264.919494628906,493.488006591796,489.117279052734,-4.370727539062045
COV-45,CK,743510.5,5837998.5,840.330688476562,647.544921875,610.990844726562,-36.554077148437955
COV-46-VE,CK,743969.0,5838290.0,817.093627929687,505.985290527343,459.76577758789,-46.21951293945301
COV-46-VE,ZE,743186.375,5837742.0,2382.1103515625,863.099914550781,985.073974609375,121.97406005859398
COV-48-S2,ZE,758891.9375,5840048.0,2642.24682617187,557.447998046875,531.043334960937,-26.404663085937955
COV-51,ZE,746768.9375,5837683.0,2580.63647460937,324.607360839843,315.067718505859,-9.539642333984034
COV-52,ZE,746207.3125,5842800.0,2419.06713867187,895.848999023437,858.574645996093,-37.27435302734409
COV-53,CK,744157.6875,5838351.5,774.879211425781,379.380157470703,343.553070068359,-35.827087402344034
COV-53,ZE,745825.375,5839078.5,2517.54736328125,512.453857421875,499.159393310546,-13.294464111328978
D12-01,N,489171.0,6031396.5,473.899169921875,645.309631347656,627.810546875,-17.499084472656023
D12-01,CK,489171.0,6031416.5,1207.35949707031,518.975952148437,501.73745727539,-17.238494873047046
D12-03,N,495873.375,6021136.0,408.979278564453,783.533020019531,785.920776367187,2.3877563476560226
D12-03,CK,495860.5625,6021102.5,1079.48522949218,523.111999511718,507.018829345703,-16.093170166014943
D12-03-S1,N,495873.375,6021136.0,408.979278564453,783.533020019531,791.517639160156,7.984619140625
D12-03-S1,CK,495860.5625,6021102.5,1079.48522949218,523.111999511718,509.365631103515,-13.746368408202954
D12-03-S1,ZE,495728.5,6020987.0,2626.83227539062,1190.25610351562,1177.48205566406,-12.774047851559999
D12-04-S1,N,496981.125,6033580.0,511.459991455078,989.351989746093,983.1591796875,-6.192810058592954
D12-04-S1,CK,496988.875,6033580.0,1232.44372558593,418.971984863281,400.813201904296,-18.158782958985
D12-04-S1,ZE,497040.875,6033643.0,2649.78442382812,1083.31201171875,1065.17163085937,-18.140380859380002
D12-05-S1,N,494118.125,6037232.5,584.615234375,531.732177734375,485.678039550781,-46.05413818359398
D12-05-S1,CK,494116.25,6037383.0,1439.54516601562,545.719970703125,519.074096679687,-26.645874023437955
D12-05-S1,ZE,494124.5,6037312.0,2828.76245117187,963.36181640625,949.939514160156,-13.422302246093977
D12-A-02,ZE,491430.875,6023537.5,2568.6474609375,1348.98498535156,1315.65783691406,-33.3271484375
D15-01,CK,493750.0,6019689.0,796.5,574.93603515625,547.631591796875,-27.304443359375
D15-01-S1,CK,493750.0,6019689.0,796.5,574.93603515625,547.511535644531,-27.424499511718977
D15-01-S1,ZE,494191.34375,6019737.0,1877.16064453125,291.498931884765,280.372283935546,-11.126647949218977
D15-01-S2,CK,493750.0,6019689.0,796.5,574.93603515625,547.631591796875,-27.304443359375
D15-02,N,497849.0625,6014704.5,482.3583984375,824.845764160156,821.901794433593,-2.9439697265630684
D15-02,CK,497839.28125,6014711.0,1255.33374023437,580.95703125,558.1943359375,-22.7626953125
D15-02,ZE,497836.53125,6014689.0,2737.7685546875,991.952880859375,956.286193847656,-35.66668701171898
D15-03,N,496213.71875,6019811.5,426.492034912109,694.629028320312,667.002014160156,-27.627014160156023
D15-03,CK,496212.9375,6019805.5,1119.98303222656,533.984008789062,549.263366699218,15.279357910155909
D15-03,ZE,496154.90625,6019791.5,2661.52758789062,1169.73596191406,1143.04418945312,-26.69177246094
D15-04,N,494053.875,6010340.0,468.491119384765,900.768005371093,911.21435546875,10.446350097657046
D15-04,CK,494049.15625,6010352.0,1261.95581054687,649.972961425781,648.247924804687,-1.7250366210939774
D15-04,ZE,494057.78125,6010418.0,2782.57543945312,1271.2880859375,1242.50854492187,-28.779541015630002
D15-FA-101,CK,495636.1875,6020429.0,1054.22106933593,348.507537841796,319.77734375,-28.730194091796022
D15-FA-101,ZE,495203.65625,6021671.5,2585.83056640625,1198.78796386718,1184.9560546875,-13.831909179679997
D15-FA-101-S1,CK,495636.1875,6020429.0,1054.22106933593,348.334045410156,319.672119140625,-28.661926269531023
D15-FA-101-S1,ZE,495231.4375,6021668.0,2612.29321289062,1246.49694824218,1243.89514160156,-2.601806640619998
D15-FA-102,CK,496124.3125,6019422.5,1101.35607910156,399.418365478515,364.771484375,-34.646881103515
D15-FA-102,ZE,496816.1875,6018209.0,2701.81958007812,1150.35888671875,1129.98754882812,-20.371337890630002
D18-01,CK,488810.5,6000471.0,1373.48864746093,854.958984375,843.993713378906,-10.965270996093977
D18-01,ZE,489431.28125,5999892.5,2855.994140625,1177.67309570312,1152.18347167968,-25.48962402344
DAL-01,N,755682.75,5846776.0,299.996002197265,582.153991699218,569.299865722656,-12.854125976561932
DAL-01,CK,755680.0,5846778.5,809.492980957031,418.945983886718,396.625732421875,-22.32025146484301
DAL-01,ZE,755971.5,5846836.5,2872.50634765625,514.967041015625,491.068817138671,-23.898223876953978
DAL-02-S1,N,750983.4375,5846293.5,203.498001098632,387.00698852539,387.931457519531,0.9244689941410229
DAL-02-S1,CK,750984.3125,5846293.5,744.489440917968,674.9541015625,622.947937011718,-52.006164550782046
DAL-02-S1,ZE,750971.75,5846214.5,2840.83862304687,298.97216796875,281.922241210937,-17.04992675781301
DAL-03,N,756334.125,5844810.0,293.498992919921,569.908020019531,569.795104980468,-0.11291503906306843
DAL-03,CK,756340.3125,5844798.0,781.396789550781,386.857971191406,355.29702758789,-31.560943603516023
DAL-03,ZE,757497.5625,5843193.5,2648.7841796875,534.842041015625,510.453033447265,-24.38900756836
DAL-04,N,751010.0625,5846304.5,202.498992919921,386.43798828125,388.15673828125,1.71875
DAL-04,CK,751010.75,5846306.0,749.994995117187,462.474853515625,402.258880615234,-60.21597290039102
DAL-04,ZE,752189.4375,5847154.0,2818.36694335937,172.322021484375,163.036895751953,-9.285125732421989
DAL-05-S5,CK,750980.5,5846303.5,745.234191894531,457.782196044921,399.060913085937,-58.721282958984034
DAL-05-S5,ZE,749646.875,5847377.0,2906.40283203125,460.390869140625,454.98648071289,-5.404388427735
DAL-06,N,752597.4375,5845132.0,192.486602783203,364.43701171875,365.865905761718,1.428894042968011
DAL-06,CK,752602.25,5845133.5,706.433227539062,503.381652832031,444.821746826171,-58.55990600586
DAL-06,ZE,752383.6875,5845329.0,2887.29541015625,424.16030883789,409.816986083984,-14.343322753906023
DAL-08,CK,755770.0,5846789.0,842.075378417968,476.921020507812,448.58316040039,-28.33786010742199
DAL-08,ZE,757224.5,5846945.0,2503.09838867187,1452.74499511718,1422.43127441406,-30.313720703119998
DAL-09,CK,749877.4375,5845101.0,730.482543945312,449.43667602539,392.13232421875,-57.30435180664
DAL-09,ZE,749577.375,5845079.0,2972.13208007812,795.137939453125,747.270263671875,-47.86767578125
DAL-10,CK,749830.0625,5845300.5,742.752075195312,489.478149414062,429.54296875,-59.93518066406199
DAL-10,ZE,749791.6875,5847429.5,2736.94067382812,121.483154296875,121.99225616455,0.5091018676749997
DAL-11-S1,CK,750080.4375,5845024.5,737.587890625,408.758636474609,356.089721679687,-52.66891479492199
DAL-11-S1,ZE,751915.9375,5843704.5,2799.99267578125,744.0791015625,717.632141113281,-26.446960449218977
DAL-12,CK,752613.25,5845102.0,724.723022460937,501.953643798828,450.444671630859,-51.508972167969034
DAL-12,ZE,752538.3125,5845859.0,2924.8798828125,517.97509765625,500.459686279296,-17.515411376953978
DAL-15,ZE,754646.6875,5844808.0,3091.75219726562,440.837158203125,437.579376220703,-3.2577819824219887
DEW-05,N,761591.1875,5804441.0,78.4998016357421,133.440002441406,133.261322021484,-0.1786804199219887
DEW-05,ZE,761614.0,5804467.0,1344.76989746093,359.974975585937,342.849060058593,-17.125915527343977
DIV-01,N,719565.6875,5862608.0,403.496185302734,794.362976074218,796.955017089843,2.592041015625
DIV-01,CK,719556.6875,5862611.0,1135.9365234375,657.966003417968,633.646911621093,-24.319091796875
DIV-01,ZE,719551.25,5862594.5,1917.29724121093,590.864990234375,586.414489746093,-4.450500488282046
DJM-01-S1,N,669513.3125,5899061.5,542.497314453125,1077.7900390625,1106.15478515625,28.36474609375
DJM-01-S1,CK,669514.3125,5899057.0,1306.98901367187,443.996948242187,430.234771728515,-13.762176513671989
DJM-01-S1,ZE,669466.1875,5898862.0,2409.35766601562,863.489990234375,845.6904296875,-17.799560546875
DKK-03,N,715806.875,5878483.0,513.737426757812,677.880310058593,645.736755371093,-32.1435546875
